Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS16X4X.625,HSS16X4X5/8,–,76.33,0.260,21.0,–,–,16.0,14.3,–,–,–,4.00,2.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,3.88,–,24.5,–,539,92.9,67.3,5.06,54.1,32.5,27.0,1.60,–,–,–,174,–,60.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X101.6X15.9,HSS406.4X101.6X15.9,113,13500,–,–,406,363,–,–,–,102,57.4,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,3.88,–,24.5,–,224,1520,1100,129,22.5,533,442,40.6,–,–,–,72400,–,991,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X6X.625,HSS14X6X5/8,–,76.33,0.000,21.0,–,–,14.0,12.3,–,–,–,6.00,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,21.1,–,478,88.7,68.3,4.77,124,48.4,41.2,2.43,–,–,–,334,–,83.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X152.4X15.9,HSS355.6X152.4X15.9,113,13500,–,–,356,312,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,21.1,–,199,1450,1120,121,51.6,793,675,61.7,–,–,–,139000,–,1370,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X8X.625,HSS12X8X5/8,–,76.33,0.000,21.0,–,–,12.0,10.3,–,–,–,8.00,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,17.7,–,397,82.1,66.1,4.34,210,61.9,52.5,3.16,–,–,–,454,–,97.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X203.2X15.9,HSS304.8X203.2X15.9,113,13500,–,–,305,262,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,17.7,–,165,1350,1080,110,87.4,1010,860,80.3,–,–,–,189000,–,1600,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X10X.625,HSS10X10X5/8,–,76.33,0.000,21.0,–,–,10.0,8.26,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,304,73.2,60.8,3.80,304,73.2,60.8,3.80,–,–,–,498,–,102,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X254X15.9,HSS254X254X15.9,113,13500,–,–,254,210,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,14.2,–,127,1200,996,96.5,127,1200,996,96.5,–,–,–,207000,–,1670,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X8X.375,HSS24X8X3/8,–,78.52,2.190,21.5,–,–,24.0,23.0,–,–,–,8.00,6.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,19.9,–,65.8,–,1470,157,123,8.27,263,72.2,65.8,3.50,–,–,–,739,–,126,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X203.2X9.5,HSS609.6X203.2X9.5,117,13900,–,–,610,584,–,–,–,203,177,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,19.9,–,65.8,–,612,2570,2020,210,109,1180,1080,88.9,–,–,–,308000,–,2060,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X10X.375,HSS22X10X3/8,–,78.52,0.000,21.5,–,–,22.0,21.0,–,–,–,10.0,8.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,25.7,–,60.0,–,1340,151,122,7.90,397,87.7,79.4,4.29,–,–,–,986,–,146,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X254X9.5,HSS558.8X254X9.5,117,13900,–,–,559,533,–,–,–,254,227,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,25.7,–,60.0,–,558,2470,2000,201,165,1440,1300,109,–,–,–,410000,–,2390,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X12X.375,HSS20X12X3/8,–,78.52,0.000,21.5,–,–,20.0,19.0,–,–,–,12.0,11.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,31.4,–,54.3,–,1200,144,120,7.45,547,102,91.1,5.04,–,–,–,1180,–,160,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X304.8X9.5,HSS508X304.8X9.5,117,13900,–,–,508,483,–,–,–,305,279,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,31.4,–,54.3,–,499,2360,1970,189,228,1670,1490,128,–,–,–,491000,–,2620,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X16X.375,HSS16X16X3/8,–,78.52,0.000,21.5,–,–,16.0,15.0,–,–,–,16.0,15.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,42.8,–,42.8,–,873,126,109,6.37,873,126,109,6.37,–,–,–,1350,–,171,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X406.4X9.5,HSS406.4X406.4X9.5,117,13900,–,–,406,381,–,–,–,406,381,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,42.8,–,42.8,–,363,2060,1790,162,363,2060,1790,162,–,–,–,562000,–,2800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X14X.313,HSS24X14X5/16,–,78.63,0.110,21.6,–,–,24.0,23.1,–,–,–,14.0,13.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,45.1,–,79.5,–,1740,174,145,8.98,763,120,109,5.95,–,–,–,1660,–,189,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X355.6X7.9,HSS609.6X355.6X7.9,117,13900,–,–,610,587,–,–,–,356,333,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,45.1,–,79.5,–,724,2850,2380,228,318,1970,1790,151,–,–,–,691000,–,3100,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X16X.313,HSS22X16X5/16,–,78.63,0.000,21.6,–,–,22.0,21.1,–,–,–,16.0,15.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,52.0,–,72.6,–,1550,165,141,8.47,954,133,119,6.65,–,–,–,1830,–,198,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X406.4X7.9,HSS558.8X406.4X7.9,117,13900,–,–,559,536,–,–,–,406,384,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,52.0,–,72.6,–,645,2700,2310,215,397,2180,1950,169,–,–,–,762000,–,3240,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X.375,HSS20.000X0.375,–,78.67,0.040,21.5,–,–,–,–,20.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,57.3,1040,135,104,6.95,1040,135,104,6.95,–,–,–,2080,–,208,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X9.5,HSS508X9.5,117,13900,–,–,–,–,508,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,57.3,433,2210,1700,177,433,2210,1700,177,–,–,–,866000,–,3410,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X.313,HSS24.000X0.313,–,79.13,0.460,21.6,–,–,–,–,24.0,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,82.6,1520,163,127,8.38,1520,163,127,8.38,–,–,–,3040,–,253,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X7.9,HSS609.6X7.9,118,13900,–,–,–,–,610,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,82.6,633,2670,2080,213,633,2670,2080,213,–,–,–,1270000,–,4150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12.75X.625,HSS12.750X0.625,–,81.01,1.880,22.2,–,–,–,–,12.8,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,21.9,412,86.1,64.7,4.31,412,86.1,64.7,4.31,–,–,–,824,–,129,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS323.9X15.9,HSS323.9X15.9,121,14300,–,–,–,–,324,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,21.9,171,1410,1060,109,171,1410,1060,109,–,–,–,343000,–,2110,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.500,HSS16.000X0.500,–,82.85,1.840,22.7,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,685,112,85.7,5.49,685,112,85.7,5.49,–,–,–,1370,–,171,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X12.7,HSS406.4X12.7,123,14600,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,285,1840,1400,139,285,1840,1400,139,–,–,–,570000,–,2800,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X16X.313,HSS24X16X5/16,–,82.88,0.030,22.7,–,–,24.0,23.1,–,–,–,16.0,15.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,52.0,–,79.5,–,1900,188,158,9.15,1030,143,128,6.72,–,–,–,2070,–,217,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X406.4X7.9,HSS609.6X406.4X7.9,123,14600,–,–,610,587,–,–,–,406,384,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,52.0,–,79.5,–,791,3080,2590,232,429,2340,2100,171,–,–,–,862000,–,3560,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X18X.313,HSS22X18X5/16,–,82.88,0.000,22.7,–,–,22.0,21.1,–,–,–,18.0,17.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,58.9,–,72.6,–,1680,178,153,8.61,1240,156,138,7.40,–,–,–,2200,–,224,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X457.2X7.9,HSS558.8X457.2X7.9,123,14600,–,–,559,536,–,–,–,457,434,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,58.9,–,72.6,–,699,2920,2510,219,516,2560,2260,188,–,–,–,916000,–,3670,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X20X.313,HSS20X20X5/16,–,82.88,0.000,22.7,–,–,20.0,19.1,–,–,–,20.0,19.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,65.7,–,65.7,–,1460,167,146,8.03,1460,167,146,8.03,–,–,–,2250,–,226,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X508X7.9,HSS508X508X7.9,123,14600,–,–,508,485,–,–,–,508,485,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,65.7,–,65.7,–,608,2740,2390,204,608,2740,2390,204,–,–,–,937000,–,3700,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X6X.500,HSS20X6X1/2,–,82.88,0.000,22.8,–,–,20.0,18.6,–,–,–,6.00,4.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,9.90,–,40.0,–,1020,134,102,6.68,148,55.8,49.4,2.55,–,–,–,441,–,100,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X152.4X12.7,HSS508X152.4X12.7,123,14700,–,–,508,472,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.90,–,40.0,–,425,2200,1670,170,61.6,914,810,64.8,–,–,–,184000,–,1640,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X8X.500,HSS18X8X1/2,–,82.88,0.000,22.8,–,–,18.0,16.6,–,–,–,8.00,6.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,35.7,–,913,128,101,6.33,257,72.5,64.2,3.36,–,–,–,659,–,122,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X203.2X12.7,HSS457.2X203.2X12.7,123,14700,–,–,457,422,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,35.7,–,380,2100,1660,161,107,1190,1050,85.3,–,–,–,274000,–,2000,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X10X.500,HSS16X10X1/2,–,82.88,0.000,22.8,–,–,16.0,14.6,–,–,–,10.0,8.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,18.5,–,31.4,–,792,121,99.0,5.90,383,87.3,76.6,4.10,–,–,–,829,–,137,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X254X12.7,HSS406.4X254X12.7,123,14700,–,–,406,371,–,–,–,254,219,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,18.5,–,31.4,–,330,1980,1620,150,159,1430,1260,104,–,–,–,345000,–,2250,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X12X.500,HSS14X12X1/2,–,82.88,0.000,22.8,–,–,14.0,12.6,–,–,–,12.0,10.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,22.8,–,27.1,–,658,111,94.0,5.38,519,100,86.5,4.78,–,–,–,921,–,145,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X304.8X12.7,HSS355.6X304.8X12.7,123,14700,–,–,356,320,–,–,–,305,269,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,22.8,–,27.1,–,274,1820,1540,137,216,1640,1420,121,–,–,–,383000,–,2380,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.625,HSS16X6X5/8,–,84.84,1.960,23.3,–,–,16.0,14.3,–,–,–,6.00,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,24.5,–,677,111,84.6,5.38,141,54.7,46.9,2.46,–,–,–,398,–,96.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X15.9,HSS406.4X152.4X15.9,126,15000,–,–,406,363,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,24.5,–,282,1820,1390,137,58.7,896,769,62.5,–,–,–,166000,–,1580,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X8X.625,HSS14X8X5/8,–,84.84,0.000,23.3,–,–,14.0,12.3,–,–,–,8.00,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,21.1,–,582,104,83.2,5.00,242,70.5,60.6,3.22,–,–,–,566,–,115,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X203.2X15.9,HSS355.6X203.2X15.9,126,15000,–,–,356,312,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,21.1,–,242,1700,1360,127,101,1160,993,81.8,–,–,–,236000,–,1880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X10X.625,HSS12X10X5/8,–,84.84,0.000,23.3,–,–,12.0,10.3,–,–,–,10.0,8.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,14.2,–,17.7,–,472,95.3,78.7,4.50,356,84.1,71.2,3.90,–,–,–,661,–,124.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X254X15.9,HSS304.8X254X15.9,126,15000,–,–,305,262,–,–,–,254,210,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,14.2,–,17.7,–,196,1560,1290,114,148,1380,1170,99.1,–,–,–,275000,–,2030,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.625,HSS13.375X0.625,–,85.19,0.350,23.4,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,23.0,479,95.2,71.6,4.53,479,95.2,71.6,4.53,–,–,–,958,–,143,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X15.9,HSS340.36X15.9,127,15100,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,23.0,199,1560,1170,115,199,1560,1170,115,–,–,–,399000,–,2340,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS26X.313,HSS26.000X0.313,–,85.81,0.620,23.5,–,–,–,–,26.0,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,89.5,1940,192,149,9.09,1940,192,149,9.09,–,–,–,3880,–,298,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS660.4X7.9,HSS660.4X7.9,128,15200,–,–,–,–,660,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,89.5,807,3150,2440,231,807,3150,2440,231,–,–,–,1610000,–,4880,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.375,HSS22.000X0.375,–,86.69,0.880,23.7,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,63.1,1390,163,126,7.66,1390,163,126,7.66,–,–,–,2780,–,253,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X9.5,HSS558.8X9.5,129,15300,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,63.1,579,2670,2060,195,579,2670,2060,195,–,–,–,1160000,–,4150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X18X.313,HSS24X18X5/16,–,87.14,0.450,23.9,–,–,24.0,23.1,–,–,–,18.0,17.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,58.9,–,79.5,–,2060,201,172,9.30,1330,166,148,7.47,–,–,–,2500,–,244,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X457.2X7.9,HSS609.6X457.2X7.9,130,15400,–,–,610,587,–,–,–,457,434,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,58.9,–,79.5,–,857,3290,2820,236,554,2720,2430,190,–,–,–,1040000,–,4000,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X20X.313,HSS22X20X5/16,–,87.14,0.000,23.9,–,–,22.0,21.1,–,–,–,20.0,19.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,65.7,–,72.6,–,1820,191,166,8.73,1580,179,158,8.13,–,–,–,2590,–,249,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X508X7.9,HSS558.8X508X7.9,130,15400,–,–,559,536,–,–,–,508,485,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,65.7,–,72.6,–,758,3130,2720,222,658,2930,2590,207,–,–,–,1080000,–,4080,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X12X.375,HSS24X12X3/8,–,88.73,1.590,24.3,–,–,24.0,23.0,–,–,–,12.0,11.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,31.4,–,65.8,–,1860,190,155,8.75,642,118,107,5.14,–,–,–,1520,–,192,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X304.8X9.5,HSS609.6X304.8X9.5,132,15700,–,–,610,584,–,–,–,305,279,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,31.4,–,65.8,–,774,3110,2540,222,267,1930,1750,131,–,–,–,633000,–,3150,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
